,Brand,Model,stars,comment
646,MI,"Mi Redmi -Note 7S (Onyx Black, 64GB, 4GB RAM)",5.0 out of 5 stars,"









  
  
    
  So far so good. Best phone in comparison to Lenovo K8Note and other at par mobiles. 48 megapixel camera and UI graphics, Ram and storage is quite sufficient to operate Pubg as well as multiple apps simultaneously

  
"
647,MI,"Mi Redmi -Note 7S (Onyx Black, 64GB, 4GB RAM)",1.0 out of 5 stars,"









  
  
    
  I bought this phone on 23rd july,2020.Within 3 weeks, this vertical line has appeared on screen...and phone is running without touching.. I want to know what's the issue with this device..if anyone can help..let me know.

  
"
648,MI,"Mi Redmi -Note 7S (Onyx Black, 64GB, 4GB RAM)",5.0 out of 5 stars,"









  
  
    
  No issue, good price, redme mobile is my favorite because it's long lasting phone then other, Sim slot remover missing....

  
"
649,MI,"Mi Redmi -Note 7S (Onyx Black, 64GB, 4GB RAM)",4.0 out of 5 stars,"









  
  
    
  Picture quality is superb. No any issues so far.

  
"
650,MI,"Mi Redmi -Note 7S (Onyx Black, 64GB, 4GB RAM)",5.0 out of 5 stars,"









  
  
    
  Nice

  
"
651,MI,"Mi Redmi -Note 7S (Onyx Black, 64GB, 4GB RAM)",5.0 out of 5 stars,"









  
  
    
  Great deal

  
"
652,MI,"Mi Redmi -Note 7S (Sapphire Blue, 64GB, 4GB RAM)",2.0 out of 5 stars,"









  
  
    
  Very slow..

  
"
653,MI,"Mi Redmi -Note 7S (Sapphire Blue, 64GB, 4GB RAM)",4.0 out of 5 stars,"









  
  
    
  I purchased redmi note 7s mobile on 8th june there was a headset jack problem in that I can't able to hear two sides only one side is hearing... About this problem I have make an complaint  and ask them to replace my mobile but there is no proper response from your side... So kindly take an action and replace or rectify my mobile asap

  
"
654,MI,"Mi Redmi -Note 7S (Sapphire Blue, 64GB, 4GB RAM)",5.0 out of 5 stars,"









  
  
    
  Great phone, Camera is good, finger print good, The color is very good,  ram performance is good, Everything about this phone is good , Mi has a best phone.in box:- Handset, Charging Cable, SIM Ejector Tool, Warranty Card, Manual, Soft Protective Case, Adapter. all good that mentioned in features

  
"
655,MI,"Mi Redmi -Note 7S (Sapphire Blue, 64GB, 4GB RAM)",4.0 out of 5 stars,"









  
  
    
  Overall phone is very good.....It is Value for Money....Best phone for this range.....Type C charger helps to charge the phone faster.... Fingerprint reader is worth and working faster.....Camera quality is also Very Nice...But Face unlock is slow......and Touch screen is not much smooth

  
"
656,MI,"Mi Redmi -Note 7S (Sapphire Blue, 64GB, 4GB RAM)",1.0 out of 5 stars,"









  
  
    
  it's very bad experience to me i am very very despondent in u r quality, i am perches a phone before 22 day MI note 7s ,suddenly after 22 day phone was not working, So i am visited my near MI service center regarding issue but that time, He was told me your are  pay some money for repairing  phone issue  & told me phone is not working bcz of water logging in inside the phone , i don't understanding how can the possible without water teaching how can damage the phone

  
"
657,MI,"Mi Redmi -Note 7S (Sapphire Blue, 64GB, 4GB RAM)",3.0 out of 5 stars,"









  
  
    
  Not so good after long use.I have been writing a review after 8 months of purchase & use

  
"
658,MI,"Mi Redmi -Note 7S (Sapphire Blue, 64GB, 4GB RAM)",4.0 out of 5 stars,"









  
  
    
  All are good ....value for money is 5 of 5 star ...Fingerprint reader is too good & camera quality is good but not like note 7 pro .Over all rating 5 of 5 star for this mobile ...Good product launch by Xiaomi Mi .

  
"
659,MI,"Mi Redmi -Note 7S (Sapphire Blue, 64GB, 4GB RAM)",1.0 out of 5 stars,"









  
  
    
  This phone is not properly workoutIn a month this phone is deadWhen my phone is dead I send my phone to AUTHORIZED MI SERVICE CENTERIn some time mi authority is told me that our phone mother board is deadSo I want to my phone in good conditionSo please help meThank you

  
"
660,MI,"Mi Redmi -Note 7S (Sapphire Blue, 64GB, 4GB RAM)",4.0 out of 5 stars,"









  
  
    
  nice and sexy phone really. only front camera haven't flash light, and hybrid sim, most of type c cable. i don't like type c. over all best phone in this prive

  
"
661,MI,"Mi Redmi -Note 7S (Sapphire Blue, 64GB, 4GB RAM)",1.0 out of 5 stars,"









  
  
    
  Worst phone.... Camera error which can't be resolved.... Hangs to much

  
"
662,Samsung,"Samsung Galaxy M31s (Mirage Black, 6GB RAM, 128GB Storage)",5.0 out of 5 stars,"









  
  
    
  Honest review for a Honest Samsung phone. I am writing this review after using M31s for more than half month. And my verdict based on truly improved Samsung M series with my experience & tested after usage only.BUILD QUALITY. Superior, as it matches any S series flagship premium in classy look, strong built for this budget amount. My hand is small but still I found 6.5 inches display is good to handle as it is well managed for one hand use also.DISPLAY & FINGERPRINT.With Samsung SuperAmoled display you can truly trust the amazing view angle. Now in M31s feature of Widevine L Certification you can enjoy all those global Dolby theatre experience. I found it reliable for my 1920p to 4k level of movie watching without any distraction due to Infinite O display which gives Full Screen Ratio. Fingerprint on side is much faster than I expected. It doesn't takes a second also to open. Even FaceUnlock is faster.BATTERY.Main benefit of this midrange M series is it's maasive 6000mAh battery which gave me enough juice for nearly 3 days continuously. Tested.CAMERA.This time M series did a honest job by giving us a INTELLI camera of 64 mwgapixel with Single Take feature. Samsung gives what it advertises. Which made me to stick to Samsung brand. My usage of Camera is high & I found no complaints at all in focusing a shoot. Good color saturated. Well bright night shots. Macro shots r OSM. The depth & clarity of 64 megapixel is more developed in this M31s model. So no complaints.PROCESSOR.After using for more than half month I must say, Exynos 9611 works wonderful liquid speed when it is combined with LPDDR4X RAM technology. I have not faced any lag in PUBG or ASPHALT-9 hight end games, in medium setting which is good for battery saving. So 2.3Ghz speed accomplished. No complaints for the budget spent.SOUND QUALITY.After using for hours I found the Speaker this time Samsung made is much improved with Bass Stereo which was missing earlier. The in-ear delivers your ear the pure Dolby Atmos with clear precision and crystal clear bass effect.Bang for the bucks go for it. Thanks Amazon for Safe delivery.

  
"
663,Samsung,"Samsung Galaxy M31s (Mirage Black, 6GB RAM, 128GB Storage)",5.0 out of 5 stars,"









  
  
    
  Ordered on Prime day, 6th August 12 AM. Received the phone on 8th August.All aspects of the phone is on par or above the next segment.Display is gorgeous.Lookwise it doesn't feel like an M series phone.FP sensor works well although it can store only 3 fingerprints.Camera is overall good. Can't say it's a camera centric phone obviously. However it has some good outputs6000mah battery with 25W fast charging is awesome. (you get reverse charging as well).The only con i felt till now is the exclusion of a phone cover in the box. This might sound silly but I'm one of those guy's who use phone with a cover only to be on the safer side. Just because there is no cover I'm unable to use the phone as my daily driver right now.Come on Samsung. How much will a tpu cover cost for you?? 50Rs??M31s is actually A51 without on screen fp. It has better specs than A51 which retails around 8-9k than M31s which makes this phone one of a kind.The dimensions are also the same as A51. So you can use the same tempered glass but cant use A51 back cover for M31s since it should have the cutout for side mounted fp scanner.Overall a great phone. Value for money I should say. If you are not a heavy gamer this is the best choice around.Will update the review after using the phone for 2 weeks.Till then book your phone and wait for the delivery as it is back-ordered at this moment.

  
"
664,Samsung,"Samsung Galaxy M31s (Mirage Black, 6GB RAM, 128GB Storage)",1.0 out of 5 stars,"









  
  
    
   This is to share my horrible experience with Amazon and Samsung. The phone arrived dead and I have to make multiple calls, emails to team to get it replaced. After technician report confirming that phone is dead they now asking me to go for a refund as product is no longer in stock.

  
"
665,Samsung,"Samsung Galaxy M31s (Mirage Black, 6GB RAM, 128GB Storage)",1.0 out of 5 stars,"









  
  
    
  Strongly recommend No..why samsung make lot advertise on m31s.really don't know wt makes new compared to other M series. 'Single take' shot option really useless.People who r looking for camera please don't buy m31s.All the modes camers pictures are 95%blur mode.perfomance of mobile is not up to expectations.When turns into selife mode really shocked IS IT HD photo or Asian paints colored WALL.REALLY SHOCKED.THIS TIME SAMSUNG DISAPPOINTED.Videos display is also not so effective. Starting of series most of them said not  a gaming mobile.really its not gaming mobile.No samsung pay Nfc,No backcase,l.Rather than spending 20k on m31s supposed to switch another model.Name it as blur mobile.THANKS

  
"
666,Samsung,"Samsung Galaxy M31s (Mirage Black, 6GB RAM, 128GB Storage)",1.0 out of 5 stars,"









  
  
    
  purchased the phone on very first day, delivered by amazon on the next day - excellent serviceabout phoneused it for 2 days and then screen blacked out and phone not workingtried many things as suggested by amazon tech team but its still not workingreplacement order placed but it shows 20 days to deliver next onenever expected this quality from samsung

  
"
667,Samsung,"Samsung Galaxy M31s (Mirage Black, 6GB RAM, 128GB Storage)",4.0 out of 5 stars,"









  
  
    
  Initial impression after using for one day.1. The display is Gorgeous. Feels like a high end device2. Specs say 6000 MaH battery. Power management is not up to the mark. Without using any power intensive app battery drain is quite pronounced and noticeable.  Hopefully Samsung will release a patch to fix this3.Camera: Impressive.  Good lighting conditions result in beautiful and detailed shots. Struggles a bit during the low light conditions. Overall quite ok for the price.4. Processor: Not the fastest out there  but does the job. Nothing to complain about5. Fingerprint scanner is decent.6. No back case in the box. Will take time to get new case delivered.  Case is necessary as the back panel is quite slippery7. I believe the cost should have around 17K instead of 19.5k...! But if you want a non Chinese phone then this is a good option to consider

  
"
668,Samsung,"Samsung Galaxy M31s (Mirage Black, 6GB RAM, 128GB Storage)",4.0 out of 5 stars,"









  
  
    
  I am using this for last 2-3 days now.This is my review after actually using this pgone in all aspects.Pros -1. Canera - Excellent camera - Good low light photography.  64 Megapixel does uts wor. Inteli Cam is just awesome.2. Display is just Superfine even in direct sunlight it works Excellent.Touch is just Excellent.3. Phone looks really cool in hands.4. Smart pop up feature is also good to have.5. UI is good.6. Speaker sound is good.7. No issues in calls - No call drips using Airtel sim.Overall its very nice experience using this phone.I researched alot before burying this phone and i am happy that i made this choice.Cons -1. Battery doesn't look like 6000 MAH it typically gives 1.5 days backup with single charge which other phone alao gives with relatively less Mah Battery.I was hoping to get little more backup2. Processor  - Could have been better3  No back cover for phone as it is hard to find in a market

  
"
669,Samsung,"Samsung Galaxy M31s (Mirage Black, 6GB RAM, 128GB Storage)",5.0 out of 5 stars,"









  
  
    
  An excellent device would not be an enough word to describe this phone.Got it through prime and Amazon delivered it before time once again delighted with wonderful service by Amazon and the device is a masterpiece.Loaded with awesome features like 1 click camera, 6000mah battery, reverse charging, bigger and butter smooth super amoled display.Samsung has started to capture the Indian market and that ultimately allow us as customers to get rid of data stealer and spy Chinese phones.You can definitely go for this phone blindly

  
"
670,Samsung,"Samsung Galaxy M31s (Mirage Black, 6GB RAM, 128GB Storage)",1.0 out of 5 stars,"









  
  
    
  Don't buy anyone worst product, Waste of money rs 18000. This product too much heating, display quality very low and touch screen not working, Camara is very worst like 2mp Camara, also don't trust Amazon. I have ordered credit card payment. they cancelled orders and not refunded. I have raised complaint against Amazon but no use. don't purchase in Amazon. Samsung m31s hanging even I am not installed single game

  
"
671,Samsung,"Samsung Galaxy M31s (Mirage Black, 6GB RAM, 128GB Storage)",5.0 out of 5 stars,"









  
  
    
  Hi all,From Samsung M31s.Bought it on Amazon Prime day sale. Placed the order by 00:04 of 6th August (Day-1 of the sale) and got it very next day Noon 2pm itself. Kudos Amazon India.Grabbed it for 15,999 with a 2k coupon code and HDFC's 10% discount.But, ordered a Matte Back cover and Matte Temper glass (As it didn't come with the box and also wasn't available near me in Chennai). Delivery date is 18th to 25th Aug which is pathetic. I have to take care my SaM31s like a baby.Small review as per my knowledge -On-hand, its so good. (Earlier was using OnePlus 6) Size wise bit bigger that 1+6 (6.5"")Comparing to Nord, we have Memory card slot - no dependency.While updating the phone on first start, i felt bit heat. But later, it was fine.Charged a 100% and had an extensive usage (not a gamer). Battery lasts more than 36hrs (with Bluetooth earphone at times).Charging happened in 70-75 mins with intermediate usage in between.Earphone Jack available comparing to Nord, better than Bluetooth earphone which consumes charge and needs charge for earphones too.Settings - an ocean of settings, wonderful touch sensor and additional features for lock facilities.But, doesn't have indicator on the front face (which shows if notifications are received)No option to find app usage statistics.Audio - Its so good with clear audio in all needs.Photo - Video : Excellent quality of photos and Videos even in a 3x Zoom. Front camera is bit down.Macro Mode is giving a great pic of Close shots.Has Slowmo, Super slowmo, Hyperlapse, Panaroma.AR zone is pure magical. Different features for Front cam and Back cam.Reverse charging facility is amazing. But the box doesn't have USB - charge cable.Overall - M31s is a price worthy with sooo many options.EDIT : Corning Gorilla Glass 3 is fine,just on 10th day of my purchase, my phone fallen down with less than 1m height (slipped from hand) and display borken 💔Handle with care.

  
"
672,MI,"Redmi Note 5 Pro (Rose Gold, 6GB RAM, 64GB Storage)",1.0 out of 5 stars,"









  
  
    
  Don't ever buy Redmi mobile,  I purchased it 3 weeks back and there is problem in the display.  Company is not even replacing the product now.  Entire money gine waste.  Don't ever buy any of the Redmi mobiles

  
"
673,MI,"Redmi Note 5 Pro (Rose Gold, 6GB RAM, 64GB Storage)",2.0 out of 5 stars,"









  
  
    
  It’s mentioned that there is FREE: Headphone + Noosy Pin + 2 pin 3.5mm Audio Jack + OTG + 3.5mm Speed Cable. But other than Noosy PIN, there was no Headphones or OTG Cable.

  
"
674,MI,"Redmi Note 5 Pro (Rose Gold, 6GB RAM, 64GB Storage)",1.0 out of 5 stars,"









  
  
    
  The volume key has stuck inside the phone, and unable to use it. Its Kind of Bend. I have checked on internet and saw so many similar cases. It has to rectify while manufacturing itself. I have raised case replacement but the process is like painful. Technician will take 5 to 7 working days to visit you to see the issue, once he sends the report to seller then they will proceed for replacement. The whole process takes 20 days approx or even more it seems. Mean while I booked this via No cost EMI offer, Now that also getting affected like once you raise replacement case, the Initial contact with back will be terminated and  for that bank will charge some money it seems. And again new contract will be made for new order or replacement. Even though issue was from seller, customer also need to suffer. Its very Bad!!

  
"
675,MI,"Redmi Note 5 Pro (Rose Gold, 6GB RAM, 64GB Storage)",1.0 out of 5 stars,"









  
  
    
  Accessories that were promised were not delivered. The parcel contains only the phone, the charger and the sim ejector pin.

  
"
676,MI,"Redmi Note 5 Pro (Rose Gold, 6GB RAM, 64GB Storage)",1.0 out of 5 stars,"









  
  
    
  I got this mobile 15 days back. Now I am facing issues with this mobile. I need a replacement for this defective product. Whom should I contact for replacement ?

  
"
677,MI,"Redmi Note 5 Pro (Rose Gold, 6GB RAM, 64GB Storage)",1.0 out of 5 stars,"









  
  
    
  This phone to be bad not touch work thisPhone touch not work

  
"
678,MI,"Redmi Note 5 Pro (Rose Gold, 6GB RAM, 64GB Storage)",4.0 out of 5 stars,"









  
  
    
  Problem - 1. even in full call volume, the sound is not clearly audible2. Sometimes hotspot doesn't work properly3. Note6 pro is launched at lower prices with higher features!!!Good - screen, battery, processor, camera all are great except above

  
"
679,MI,"Redmi Note 5 Pro (Rose Gold, 6GB RAM, 64GB Storage)",1.0 out of 5 stars,"









  
  
    
  When I got the box, clear soft case(is missing) in the box, although it's mentioned on the box. I have attached the pic of the box. This is ridiculous for cost cutting, they are reducing the in-box accessories. Overall phone is good with camera and performance.

  
"
680,MI,"Redmi Note 5 Pro (Rose Gold, 6GB RAM, 64GB Storage)",4.0 out of 5 stars,"









  
  
    
  Good & Amazing phone!!!

  
"
681,MI,"Redmi Note 5 Pro (Rose Gold, 6GB RAM, 64GB Storage)",1.0 out of 5 stars,"









  
  
    
  The screen shows vertical lines.

  
"
682,MI,"Redmi 6 (Black, 3GB RAM, 64GB Storage)",2.0 out of 5 stars,"









  
  
    
  Why the battery is draining so fast in this model. Never faced problem with any other Redmi mobile

  
"
683,MI,"Redmi 6 (Black, 3GB RAM, 64GB Storage)",5.0 out of 5 stars,"









  
  
    
  Owsm phones value of money

  
"
684,MI,"Redmi 6 (Black, 3GB RAM, 64GB Storage)",3.0 out of 5 stars,"









  
  
    
  Nice phone only demerits is that screen size is a bit small and speaker  is a bit noisy

  
"
685,MI,"Redmi 6 (Black, 3GB RAM, 64GB Storage)",5.0 out of 5 stars,"









  
  
    
  amazing phone... Slim beautiful.. No words... Thanks amazone for timely delivery

  
"
686,MI,"Redmi 6 (Black, 3GB RAM, 64GB Storage)",2.0 out of 5 stars,"









  
  
    
  Front camera is not working, why and what to do? Will you replace other one please?

  
"
687,MI,"Redmi 6 (Black, 3GB RAM, 64GB Storage)",1.0 out of 5 stars,"









  
  
    
  Charger cable was not properly fitted in the mobile and i was facing difficulties while charging the device.Earphones were also not provided inside the box.

  
"
688,MI,"Redmi 6 (Black, 3GB RAM, 64GB Storage)",4.0 out of 5 stars,"









  
  
    
  Good phone in this price better  performance redmi 6 double camera fingerprint  charger is so good battery backup is best

  
"
689,MI,"Redmi 6 (Black, 3GB RAM, 64GB Storage)",1.0 out of 5 stars,"









  
  
    
  Very pathetic battery. 100% battery Drains in 1 hour. I called customer care to return but they said only replace and again I got new peace and that also same issue, please don't buy these model.

  
"
690,MI,"Redmi 6 (Black, 3GB RAM, 64GB Storage)",5.0 out of 5 stars,"









  
  
    
  Hi Guys, I would like to share my experience after using this budget phone for almost three weeks.A) The phones looks a bit premium when compared to the price paid and looks stylish. You can use a back cover for extra safety.B) The update of MUI 10 OS after unboxing have made the phone navigation more fluidic and easy to use.C) Touch response over screen is cool and finger print detection takes just fraction of second to unlock or activate any set of commands.D) Face Unlock feature in this price range is really a premium thing we can boast off and it works well without any delay.E) Camera clarity is above average and do justice to the megapixel it claims. The portrait mode adds blur and make a good picture if you are in a well lit environment, or else it simply blurs portion of the space around the subject.F) Though preset ringtones are similar in sounds, the clarity is well good to be noticed even in nosy environment.G) Thankfully the heating issue is completely absent on normal usage of the phone. Anyway gaming for more than 1.5 hours adds a little heat in time.H) Have been using the phone for almost three weeks now and it haven't hanged or crashed even for a single time.I) Have a bunch of MI apps which you may not use and hence its better to disable or uninstall them.J) Battery backup is really good and it will last for 1.5 days on moderate to heavy usage.K) Lacks fast charging feature and hence take almost 2 hours to get fully charged.L) The phone doesn't come with a headset and hence you have to buy it separately.M) In overall a good budget phone with latest features.If my review was really helpful for you in knowing more about the product , please click YES. Thank You

  
"
691,MI,"Redmi 6 (Black, 3GB RAM, 64GB Storage)",4.0 out of 5 stars,"









  
  
    
  Mobile is cheap but camera quality is not much good as expected, UI is good .Heating up is a issue with Mi phones so with this phone it's the same, but using back cover can solve this problem and then there will be no difficulty using it.Over all phone is quite good in 7000₹range comparing to other brands .

  
"
692,Apple,Apple iPhone 8 (128GB) - Gold,1.0 out of 5 stars,"









  
  
    
  Never buy!Phone came with sim inserted!Used one!Pack opened state

  
"
693,Apple,Apple iPhone 8 (128GB) - Gold,1.0 out of 5 stars,"









  
  
    
  Proximity  sensor is not working... Very  much disappointed...

  
"
694,Apple,Apple iPhone 8 (128GB) - Gold,5.0 out of 5 stars,"









  
  
    
  Firstly, thank you Amazon for the quick delivery.The iPhone 8 if compared with its predecessors (iPhone 6 / 7) is truly a powerhouse when it comes to performance. The A11 Bionic chip has played an absolute  role in maximising the efficiency of the iPhone 8. As for the battery, it’s always better to turn off the mobile data or Wi-Fi on an iPhone when not in use to make the battery last longer than usual.When it comes to make a choice between an iPhone 8 and an iPhone 8 Plus, I’d personally recommend the 8. The screen size is pretty decent, fits in your pocket well & at the same time the iPhone 8 maintains the essence of an iPhone. However, if you’re into larger phones or photography (Dual Camera & the Portrait Mode), the 8 Plus is a great option. :)The all-glass panel makes the iPhone 8 a bit heavier than the iPhone 7 however, it adds to the style making the device look more premium.Again, the true tone display feature too has played a vital role in viewing the screen. Definitely helps in easing the eyes.I’m not really into photography so wouldn’t comment about the camera but the iPhone cameras have always been the eye candy for almost everyone.I’d also like to thank the seller ‘Worldwide_Store’ for his prompt response to my queries. If you’re hesitant about the other sellers, buy it from the ‘Worldwide_Store’.

  
"
695,Apple,Apple iPhone 8 (128GB) - Gold,5.0 out of 5 stars,"









  
  
    
  Nice

  
"
696,Apple,Apple iPhone 8 (128GB) - Gold,1.0 out of 5 stars,"









  
  
    
  Pathetic experience i spent 52000 rs to purchase this phone. Its been two months and i had to visit twice to the apple store. It doesnt get charged properly. Everytime they update the software and give it back to me and after few days it again doesnt get charged. This is definitely and old or refurbished handset. I feel pathetic that after spending big amount i had to suffer so much. I wil never ever purchase such products from amazon

  
"
697,Apple,Apple iPhone 8 (128GB) - Gold,5.0 out of 5 stars,"









  
  
    
  This is perhaps the most underrated phone. The specs are great. With iOS 12 update, phone functions smooth. Camera is superb. Although it has a glass back but build quality is pretty rigid. You need a cover for sure since the phone slips. In my opinion, it’s better to spend on iPhone and not worry for next four years than spending on android each year. It’s a known fact that iPhones are more durable than androids. Battery is good, have been using the phone a little over a week, but battery seems promising. With heavy usage of around 6-7 hours in the day I still get 30% remaining by 10 PM.

  
"
698,Apple,Apple iPhone 8 (128GB) - Gold,3.0 out of 5 stars,"









  
  
    
  No information printed on back side. Usually most of the Iphone have this information printed on back sid.

  
"
699,Apple,Apple iPhone 8 (128GB) - Gold,2.0 out of 5 stars,"









  
  
    
  Except for the brand, there is nothing great about this phone. Mainly there is hardly any difference between iPhone 6s and this phone. Better choose some good android phone with range of 20-40 thousand instead. Thumbs down to this mobile.

  
"
700,Apple,Apple iPhone 8 (128GB) - Gold,5.0 out of 5 stars,"









  
  
    
  I purchased this iPhone 8 space grey 64 gb on December 2017. I got it for 57k. I saw the price just now has gone down to 36k so I thought I would write a review about it for almost 2 years of use. Well I got this phone when iPhone X was just introduced but as it was much expensive then I went along with iPhone 8 and I have not been disappointed with my choice. The phone is working in the best possible way as it has been just bought yesterday. Not a single da has I have got any software issues, lag issues, aware issues.. nothing at all. It has been a smooth experience so far and I am looking forward to use it for another 3 years more. ASince I am interested in street photography the camera works pretty good for me.Though the glass back feels very slippery and it is actually but since I always use a back cover so it wasn't an issue for me.I have not used it for much of gaming so I have never faced any heating issues but I do have used it for prolonged period of time and I have not felt any discomfort.One thing which people kind of neglect in iPhone is the earphones provided with the phone.The earphones are of pretty good quality and hence should not be taken for granted. In fact the microphone is pretty awesome to record your music or your songs. it is very sensitive and can record even a whisper.As I use MacBook Air so the interaction with my laptop has been pretty good. All in all I don't regret buying it. As the prices have gone down quite a lot now so if anyone out there wants to get a premium perfect size bezel phone I would recommend iPhone 8. Let me know if there are any specific questions about it.

  
"
701,Apple,Apple iPhone 8 (128GB) - Gold,1.0 out of 5 stars,"









  
  
    
  The worst product which i never expect from Amazon. Can't even find a option for replacement and it redirects to manufacturer tech support no. The phone panel is very much loose and shaking. Really felt bad on such a huge nearly 60000 RS purchase.

  
"
702,Apple,Apple iPhone 11 Pro Max (512GB) - Space Grey,5.0 out of 5 stars,"









  
  
    
  The triple cameras on the iPhone 11 Pro Max now give Apple the best camera phone, thanks to its great Night mode and improved Smart HDR,a huge improvement in battery life Up to 20 hours video playback; up to 12 hours video streaming ... Apple's slow-motion selfies are fun at 120 fps.Apple has given the Pro moniker to the iPhones for the first time. Everything is improved and everything feels better.It comes with a new Lightning to USB Cable with 5W USB Power Adapter.With Display of 6.5-inch Super Retina XDR display with HDR,True Tone, Splash, Water, and Dust Resistant, Water-resistant to a depth of 4 meters for up to 30 minutes (IP68)), Triple 12MP cameras (Ultra Wide, Wide, Telephoto) with Portrait mode, Night mode, Auto Adjustments, next-generation Smart HDR and 4K video up to 60 fps with extended dynamic range.

  
"
703,Apple,Apple iPhone 11 Pro Max (512GB) - Space Grey,3.0 out of 5 stars,"









  
  
    
  I pre ordered the item on sept 21 and received ok 2 Oct . It was in iOS 13 . It is buttery smooth and nice and there was an update of ios13.1.2 available. But after updating I stuck in Apple logo. I could not create a return in Amazon as it's asked me to contact Apple. I wonder why is that.

  
"
704,Apple,Apple iPhone 11 Pro Max (512GB) - Space Grey,5.0 out of 5 stars,"









  
  
    
  Decent packaging and shipping 👍 Upgraded from an iPhone X and I reckon its definitely worth it 😊 Size matters, no pun intended, and you can instantly feel the difference b/w a 5.7 inch screen and a 6.5 inch 🤓 If you have an iPhone X or earlier model, you should definitely consider upgrading. For iPhone XS Max, you are better off waiting for next year model as its touted to undergo some radical changes (5G, USB-C, Touch ID comeback and notch less design perhaps). No 5G in this model but doesn't make a difference, at least in India, as even the 5G spectrum has not been auctioned yet 😝  WiFi performance is better than iPhone X as this model supports 11ax protocol 🤗 And by the way, if you are stuck for choice b/w Gold and Midnight Green, go for Gold and thank me later ✨

  
"
705,Apple,Apple iPhone 11 Pro Max (512GB) - Space Grey,1.0 out of 5 stars,"









  
  
    
  i LOST MY KIDNEYS.

  
"
706,Apple,Apple iPhone 11 Pro Max (512GB) - Space Grey,1.0 out of 5 stars,"









  
  
    
   11 Pro Max 256 GB phone hanged last 12 hours continues

  
"
707,Apple,Apple iPhone 11 Pro Max (512GB) - Space Grey,1.0 out of 5 stars,"









  
  
    
  I will rate one start for this product. My experience of using this phone for one week is sub-par, multiple times in this one week this phone hanged. Many time even home screen was hanged( i have installed only five additional apps quora, amazon, facebook, whatsapp and google maps). Please refrain from purchasing this phone. It is waste of money.

  
"
708,Apple,Apple iPhone 11 Pro Max (512GB) - Space Grey,5.0 out of 5 stars,"









  
  
    
  I was using iPhone XS Max, but now after having iPhone 11 Pro Max - I can say it is fabulous and outstanding. Perfect as always, performance is too good.Night mode is better than any available camera, Pixel 4 XL, Mate 30 Pro and Note 10+.This device is unbeatable (until next iPhone).

  
"
709,Apple,Apple iPhone 11 Pro Max (512GB) - Space Grey,5.0 out of 5 stars,"









  
  
    
  In love with it

  
"
710,Apple,Apple iPhone 11 Pro Max (512GB) - Space Grey,5.0 out of 5 stars,"









  
  
    
  I Love the iPhone Pro Max, purchased from Amazon IN, on Oct 14th 2019. This space grey 64 GB base model was delivered to me on Oct 19th. Here are my objective views about this phone:What I didnt like:1. Obviously the price tag. At Rs. 1,09099.00 is a major deterrent when it comes to decide on buying a phone.2. The base model should certainly begin at 128 GB or higher. 64 GB is not gonna be enough when storing 4K videos.3. Optical zoom in camera is still 2X, where as Android phones already have 5X zooms.Now about what I love in this phone:1. The Camera. That is the main reason I upgraded from iPhone X to 11 Pro Max. The Ultrawide lens, the improved telephoto lens, night mode, improved portrait options, all give exceptional results. The snaps taken by this phone could compete with some of the most professional DSLRs. 4K video recording support on front camera is an additional bonus.2. Battery Life. All the reviews have been right about this. I used to charge my iPhone X every night, whereas for the same amount of usage, now I have to charge the 11 Prod max once in 2 nights.3. Display. I was already a big fan of the 5.8' OLED display on the iPhone X. At 6.5' , 11 Pro Max offers the best OLED display I have come across smartphones.4. Face ID is faster. The apps and the interface work smoothly as ever.5. iOS 13, though still needs fixes, is a wonderful operating system. Dark mode is a welcome change.Overall, this is a beast. Admire Apple for catching up with its android counterparts on several of the features. The 11 Pro Max is definitely a phone for amateur & professional photographers.

  
"
711,Apple,Apple iPhone 11 Pro Max (512GB) - Space Grey,1.0 out of 5 stars,"









  
  
    
  Switch on and off button is not working, looks like given used phone in new box

  
"
712,Apple,Apple iPhone 11 Pro Max (512GB) - Gold,5.0 out of 5 stars,"









  
  
    
  The triple cameras on the iPhone 11 Pro Max now give Apple the best camera phone, thanks to its great Night mode and improved Smart HDR,a huge improvement in battery life Up to 20 hours video playback; up to 12 hours video streaming ... Apple's slow-motion selfies are fun at 120 fps.Apple has given the Pro moniker to the iPhones for the first time. Everything is improved and everything feels better.It comes with a new Lightning to USB Cable with 5W USB Power Adapter.With Display of 6.5-inch Super Retina XDR display with HDR,True Tone, Splash, Water, and Dust Resistant, Water-resistant to a depth of 4 meters for up to 30 minutes (IP68)), Triple 12MP cameras (Ultra Wide, Wide, Telephoto) with Portrait mode, Night mode, Auto Adjustments, next-generation Smart HDR and 4K video up to 60 fps with extended dynamic range.

  
"
713,Apple,Apple iPhone 11 Pro Max (512GB) - Gold,3.0 out of 5 stars,"









  
  
    
  I pre ordered the item on sept 21 and received ok 2 Oct . It was in iOS 13 . It is buttery smooth and nice and there was an update of ios13.1.2 available. But after updating I stuck in Apple logo. I could not create a return in Amazon as it's asked me to contact Apple. I wonder why is that.

  
"
